INFO 2021-02-26 02:46:14,997 basehttp 154 "GET /admin/auth/user/ HTTP/1.1" 200 6598
INFO 2021-02-26 02:46:15,228 basehttp 154 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6170
INFO 2021-02-26 02:46:15,248 basehttp 154 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 363
INFO 2021-02-26 02:46:15,254 basehttp 154 "GET /static/admin/js/core.js HTTP/1.1" 200 7135
INFO 2021-02-26 02:46:15,254 basehttp 154 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 6918
INFO 2021-02-26 02:46:15,256 basehttp 154 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2021-02-26 02:46:15,258 basehttp 154 "GET /static/admin/js/actions.js HTTP/1.1" 200 6538
INFO 2021-02-26 02:46:15,264 basehttp 154 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1530
INFO 2021-02-26 02:46:15,264 basehttp 154 "GET /static/admin/js/urlify.js HTTP/1.1" 200 8972
INFO 2021-02-26 02:46:15,265 basehttp 154 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 271751
INFO 2021-02-26 02:46:15,270 basehttp 154 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 128820
INFO 2021-02-26 02:46:15,276 basehttp 154 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2021-02-26 02:46:15,297 basehttp 154 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2021-02-26 02:46:15,312 basehttp 154 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2021-02-26 02:46:15,316 basehttp 154 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2021-02-26 02:46:21,797 basehttp 154 "GET /admin/ HTTP/1.1" 200 3041
INFO 2021-02-26 02:51:07,477 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/apps/user/models.py changed, reloading.
INFO 2021-02-26 02:51:08,228 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 03:00:34,588 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/apps/user/models.py changed, reloading.
INFO 2021-02-26 03:00:35,864 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 03:01:19,850 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 03:14:45,629 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 03:14:49,973 basehttp 154 "GET /admin/ HTTP/1.1" 302 0
